label,Sent
neu,ปตทสามมิตรฯต่อยอดเทคโนโลยีpttdieselcngเพื่อรถกระบะ
neu,ปตทสผพร้อมชิงสัมปทานรอบที่21แค่รอบอร์ดอนุมัติ
neu,ปตทสนับสนุนcgwecanปี3หนุนปลูกฝังจริยธรรมมุ่งสร้าง
neu,pttปตทเดินหน้ารณรงค์ความปลอดภัยผู้ใช้ngvผ่านกิจกรรมใช้
neu,ptteppttepinnovationaward
neu,pttepชิงสัมปทานรอบ21ยอดขายปี58โต10บันทึกซอติก้าเต็ม
pos,ธีระชัยโพสต์เฟซโดนปตทฟ้อง
pos,ทนไม่ได้ปตทฟ้องธีระชัยแฉคืนท่อก๊าซไม่ครบอ้างทำภาพลักษณ์
pos,pttsciencechallengeกระแสตอบรับร่วมแข่งขันpttscience
pos,macoรุกสื่อโฆษณาในปั๊มปตทจิฟฟี่วางเป้าทำรายได้ปี
pos,columnwhatyoucandownloadpttbluecard
pos,ย่อข่าวเศรษฐกิจmacoรุกสื่อในปั๊มปตท
pos,pttgroupscincechallengeใกล้ชิดวิทยาศาสตร์กับptt
pos,pttปลอดภัยสุดหุ้นพลังงานจับตาประชุมโอเปกชี้วัดทิศทางราคา
pos,photonewscolumntradetalkptteprecognised
pos,ปตทลั่นกำไรปีนี้ไม่ต่ำกว่า94หมื่นล้าน
pos,pttจ่อขายหุ้นบางจากดันgpscเข้าsetปี58
pos,ปตทปรับลงทุน5ปีลุยแอลเอ็นจีเฟส2
pos,pttชงบอร์ดเพิ่มงบ5ปีรุกธุรกิจก๊าซรับนโยบายรัฐ
pos,การรถไฟขู่ปตทเรียกค่าเช่าอิงเซ็นทรัลปตทสวนกลับยันจ่าย
pos,ปตทเตรียมยื่นไฟลิ่งจีพีเอสซีปีนี้
pos,ptthikedieselexcisetax
pos,ปตทปรับแผนลงทุน5ปีลุยทำท่อก๊าซฯคลังlng
pos,กระแสตอบรับเข้าร่วมแข่งขันpttsciencechallengepttประ
pos,ปตทเดินหน้ารณรงค์ความปลอดภัยผู้ใช้ngvผ่านกิจกรรมใช้
neu,ปตทลงทุน219แสนล้าน
neu,ใกล้ชิดวิทยาศาสตร์กับpttsciencechallengeเตรียมส่งผู้ชนะ
neg,ธีระชัยลากไส้ขบวนการแปรรูปโกงปตทพลังงาน
neg,pttplantsmaybehitbydwindlinggassupply
neg,กระแสตอบรับเข้าร่วมแข่งขันpttsciencechallengeประลอง
neg,pttcomiccontestปี4ตอนenergyphenomenon
neg,corestockpttepราคาตอนนี้เริ่มน่าสนใจ
neg,ไออาร์พีซีศึกษาควบรวมpttgc
neg,ปตทเยียวยาน้ำมันรั่วทั้งหมด
neg,pttยิ่งใหญ่เวทีสากลเดินหน้าคว้าอันดับ24จาก250บริษัทพลังงาน
neg,cleanupafterleakfrompttpipebychiangmai
neg,ปตททำท่อเติมเครื่องบินรั่วน้ำมันหมื่นลิตรไหม้บ้าน
neg,สัมภาษณ์พิเศษไพรินทร์ชูโชติถาวรปตทลุยสร้างท่อก๊าซ
pos,pttปีหน้าจ่อรวยเละขายเงินลงทุนบริษัทลูกเล็งแยกธุรกิจค้า
pos,ปตทจัดโครงการพลังเล็กเปลี่ยนโลกปี2กระตุ้นเยาวชน
pos,ทันประเด็นปตทเร่งช่วยผู้ได้รับผลกระทบน้ำมันรั่ว
pos,ทิ้งหุ้นpttกดดัชนีรูด11จุด
pos,ปตทเร่งเก็บคราบน้ำมันรั่วสนามบินเชียงใหม่
pos,ปตทสผเผยผลดำเนินงานไตรมาส3ปี2557กำไร477ล้านดอลลาร์
pos,ปตทประกาศเก็บหมดแล้วน้ำมันหมื่นลิตรรั่วลงคลอง
pos,ปตทจัดโครงการพลังเล็กเปลี่ยนโลกปี2กระตุ้นเยาวชนรู้
pos,ปตทหวังข่าวดีหนุนหุ้นเทรดพีอี15เท่า
pos,สะเก็ดเศรษฐกิจปตทช่วยเหลือผลกระทบน้ำมัน
pos,ธีระชัยซัดปตทแหลคืนท่อก๊าซแหกตาศาลปิดบังข้อมูลเบรกขึ้น
pos,ปตทฟาดกำไร24558ล้าน
pos,photonewscolumntradetalkpttepgarnersgreen
pos,ปตทสผชะลอลงทุนออยล์แซนด์แคนาดา
neu,pttepไตรมาส4พีคทั้งปี57ยอดขายโต8ทุนหนาจ้องเทกโอเวอร์
neu,เกาะกระแสคนวงในแฉปตทสะเทือน
neu,pttepdeferscanadianoilsandsprojectcompany
neu,ปตทสผสบช่องน้ำมันร่วงเล็งซื้อปิโตรเลียมไทยอาเซียน
neu,pttงบ9เดือนกำไรโต5พุ่ง82444ล้านบันทึกกำไรลูก13042
neu,pttepฐานเงินทุนแกร่งสิ้นปี57เงินสดในมือพุ่ง4000ล้าน
neu,หน้าต่างรถแชมป์pttcomic
neu,ปตทขายหุ้นกู้ธควงเงิน12หมื่นล้าน
neu,2บิ๊กแห่ชิงสัมปทานปิโตรฯเชื่อปตทสผกับเชฟรอนตัวหลักยื่นขอ
neu,ปตทขายหุ้นกู้ธคนี้ถือ6ปีรับดอกเบี้ย4
neu,แยกพัฒนาการปตทสผได้รับรอง
neu,ปตทเร่งขายหุ้นบางจากให้กลุ่มทุน
neu,ปตทขายหุ้นกู้ชุดใหม่ไม่เกิน12หมื่นล
neu,ปตทออกขายหุ้นกู้12000ลให้ดอกคงที่4
neu,4ทุนใหญ่สนซื้อหุ้นbcpปตทพร้อมปล่อย27
neu,pttขายหุ้นกู้ชุดใหม่12หมื่นลโบรกมองอนาคตแกร่งเป้า405บ
neu,columnnewsfeednewpttdebentures
neg,columnnewsfeedpttreadytooffload27stake
neg,ปตทเปิด4กลุ่มสนซื้อหุ้นบางจาก
neu,น้ำมันโลกรูดลงกว่า80เหรียญpttgcจับตาโอเปก27พยลดกำลังการ
neu,โซเชี่ยลวาไรตี้pttgroupdinnertalk
neu,ปตทสผนำเยาวชนเข้าค่ายpttepteenergycamp
neu,รื้อแผนท่อน้ำมันขึ้นเหนืออีสานปตทปิดดีลคุยผู้ถือหุ้น
neu,godjifamilyกอดลุ้นทองกับก๊อดจิแฟมิลี่ที่pttlife
neu,pttเคลียร์เช่าที่ดินรฟท
neu,ปตทรับรางวัลรายงานความยั่งยืนประจำปี2557
neu,pttcomiccontestปั้นนักวาดการ์ตูนรุ่นใหม่pttcomic
neu,ทันประเด็นปตทเก็บกู้คราบน้ำมันรั่วเรียบร้อยแล้ว
neu,pttcomiccontestปลูกจิตสำนึกรักษ์พลังงานผ่านลายเส้น
pos,ท่อก๊าซทะเลรัดคอปตท
pos,คลินิกการเงินปตทคาดน้ำมันปีนี้80ปี
pos,pttเป้าราคา405บาทกำไรปี58ทะลุแสนล้านโบรกฯคาดบุ๊คกำไร
pos,auditorseeksguidanceonpttcase
pos,เคลียร์ท่อก๊าซปตทจบไม่ลงสตงทิ้งบอมบ์คืนไม่ครบเตรียมส่ง
pos,กลุ่มปตทรอลุ้นมติโอเปก
pos,คลังเมินทวงคืนท่อก๊าซปตท
pos,สตงลักไก่ทุบหุ้นpttท้าทายศาลปกครองฯปตทย้ำคืนท่อส่งก๊าซให้
pos,แกะรอยขาใหญ่อยากนั่งบอร์ดปตท
pos,ปตทชี้น้ำมันขาลงราคาจ่อร่วง70ดอลล์
pos,ย่อยข่าวเศรษฐกิจน้ำมันลดไม่กระทบปตท
pos,ข่าวสั้นเว็บpttdebenturewebpage
pos,ปั้นนักวาดการ์ตูนรุ่นใหม่pttcomiccontestปี4สะกิดจิตสา
pos,ปตทปั้นมูลค่าเพิ่มขายbcpกำไรอื้อ
pos,ไทยผงาดอาเซียนปตทแชมป์ทำกำไร
pos,ปตทปัดคืนท่อก๊าซไพรินทร์งัดหลักฐานซัดพิศิษฐ์พูดไม่หมด
pos,pttดับเครื่องชนสตงหมกเม็ดหนังสือศาลฯยื่นฟ้องธีระชัยป้าย
pos,ไล่ฟ้องกลุ่มกล่าวหาปตทคืนท่อไม่ครบ
pos,ปตทโชว์หลักฐานละเอียดยิบโต้สตงย้ำคืนท่อก๊าซครบถ้วนตาม
pos,ปตทโต้สตงยันคืนท่อก๊าซครบ
pos,ฮือฮาทูตเขมรคนใหม่พ่วงตำแหน่งกกปตทสผ
pos,ปตทงัดหนังสือศาลโต้สตงยันคืนท่อก๊าซครบใกล้สรุป
pos,cpiฮุบออเดอร์ใหญ่pttbcpกำไรโต600หนุนเป้า580บ
pos,เกาะกระแสปตทฟ้องปิดปากธีระชัย
pos,ราคาน้ำมันโลกดิ่งปตทสผปรับเป้า
pos,ปตทจ่อลงทุน4ปี239แสนลยัน2บริษัทลูกเข้าตลาดปี58
pos,pttfilesdefamationsuit
pos,ปตทแจงเหตุฟ้องธีระชัยขอพิสูจน์ความจริงในชั้นศาล
pos,ptttakeslegalactionoverpipeline
pos,bangchaksaletosupportbt239bnofptt
pos,pttทำไมรถทำจาพลาสติกไม่ได้
pos,ปตทสผรับมือน้ำมันดิ่ง
pos,ย่อยข่าวเศรษฐกิจปตทชวนคนกรุงสัมผัสป่า
pos,เชฟรอนปตทสผชวดสัมปทานหมดอายุ2565กมไม่ให้ต่อกรม
pos,pttcomiccontestปลูกจิตสำนึกรักษ์พลังงานผ่านลายเส้นการ์ตูน
pos,pttforestintheparkเฉลิมพระเกียรติพระบาทสมเด็จ
pos,ย่อข่าวเศรษฐกิจปตทปลื้มรับรางวัลใหญ่
pos,ปตทเดินหน้าแผนลงทุน5ปีรุกธุรกิจก๊าซสร้างท่อเส้นคลังlng
pos,รายงานปตทเบนเข็มตุนlngทิศทางใหม่พลังงานโลกสะอาด
pos,ปตทชงรัฐผุดท่อก๊าซเส้นที่5เชื่อมตะวันออกตก
pos,จับตาน้ำมันร่วงแตะ60ดอลล์ปตทคาดระยะสั้นมีโอกาส
pos,ปตทจ่อผุดคลังเก็บlngเฟส3
pos,ปตทระบุอุ้มดีเซลรัฐสูญเสียแสนลจี้ปล่อยตามกลไก
pos,บอร์ดปตทไฟเขียวสร้างคลังเก็บแอลเอ็นจีเฟส3
pos,pttdecisionon3rdgasreceivingterminalsoonit
pos,pttมาตรฐานระดับโลกเครดิตเรตติ้งaaaการันตีภาพลักษณ์
pos,pttepสร้างนวัตกรรมระดมทุนขายhybridbondsยอดจองล้น55
pos,ปตทตั้งวอร์รูมรับมือกฤษฎีกาสั่งคืนท่อก๊าซ
neu,pttsbossseescrudeatsub60
neu,กลุ่มขนส่งอุตฯอีสานใต้ได้เฮปตทสร้างท่อก๊าซเสร็จปี59
neu,pttปตทจัดโครงการพลังเล็กเปลี่ยนโลกปี2กระตุ้นเยาวชน
neu,ปตทเล็งผุดท่อก๊าซเส้นที่5รองรับการใช้ในระยะยาว
neg,topร่วมผนึกกำลังpttลุยปรับปรุงโรงกลั่นพม่าได้ข้อสรุปต้นปี
neg,pttบริษัทปตทจำกัดมหาชนเสนอขายหุ้นกู้ชุดใหม่ของ
neg,greensocialปตทสผได้รับรองgreenmeetings
neg,ฟ้องปตท400ล้าน
neg,ปตทคว้า3รางวัลใหญ่รัฐวิสาหกิจดีเด่นปี57ตอกย้ำองค์กรแข็ง
neg,ย่อข่าวเศรษฐกิจปตทรับ3รางวัลใหญ่
neg,ทาคูนิเจรจาปตทหวังรุกค้าเคมีภัณฑ์
neg,ปตทเปิดแผนคลังแอลเอ็นจีสร้างความมั่นคงแก่พลังงานไทย
neg,เนกิชิlngterminalเทคโนโลยีต้นแบบท่าเรือคลังปตท
neg,รอบรู้หุ้นการเงินปตทคว้า3รางวัลใหญ่
neg,บริษัทปตทจำกัดมหาชนบริษัทพลังงานไทยข้ามชาติประกอบ
neg,ปตทสำรวจฯมอบ2ล้านร่วมเฉลิมพระเกียรติพุทธมณฑลจัดใหญ่มหา
neg,ธีระชัยเมินไกล่เกลี่ยปตทลั่นขอเคลียร์กับปิยสวัสดิ์
neg,pttgcรับรางวัลดีเด่นthailandenergyawards2014
neg,ปตทจูงมือไทยออยล์ลุยตปท
neg,ทันประเด็นปตทจัดกิจกรรม
neg,พนงบางจากทุ่ม12หมื่นลเจรจาซื้อหุ้นคืนจากปตท
neg,pttgroupปตทพลังที่ยั่งยืน3รางวัลเกียรติยศ
neg,ปตทขยายโรงแยกก๊าซ6แห่งหนุนปริมาณแอลพีจีเพิ่มสูง
neg,ปตทไฟเขียวลงทุน3พันลเพิ่มกำลังผลิตโรงแยกก๊าซ
neg,ชีพจรโลกธุรกิจรฟทเสนอค่าตอบแทนใช้ที่ดินปตท
neg,pttขายbcpไม่ต่ำ32บาทผู้บริหารบางจากยื่นขอซื้อ
neg,tradetalkปตทรับรางวัลcsrrecognition
neg,ดีเลย์โรงแยกก๊าซฯบอร์ดปตทติงไม่คุ้ม
neg,ปตทพลังที่ยั่งยืน3รางวัลเกียรติยศรัฐวิสาหกิจดีเด่นปี
neg,กอดลุ้นทองกับก๊อดจิแฟมิลี่ที่pttlifestationลุ้นก๊อดจิ
neg,ปตทนำก๊อดจิแฟมิ่ลี่ช่วยตอกย้ำความเป็นpttlifestation
neg,ปตทขอขยายท่อก๊าซธรรมชาติตั้งเป้าลดการนำเข้าก๊าซหุงต้ม
neg,ปตทเตรียมแผนลงทุนอีก3พันลขยายโรงแยกก๊าซ
neg,ดีเซลลดคนใช้รถเฮ60สตลิตรวันนี้ต่ำสุดใน3ปีปั๊มบางจากปตท
neu,พทขุดปรสย้ำตะปูธีระชัยสอนมวยจิกธุรกรรมปตทแมงเม่ากองไฟ
neu,น้ำมันขาลงแห่ทิ้งหุ้นพลังงานปตทกระอักรูดติดฟลอร์ร่วง19บ
neu,แห่เทก๊วนปตทหุ้นสะดุด1600กลตถกคมนาคมออกอินฟราฯฟันด์
neu,ธีระชัยจี้คลังทบทวนปตทขายก๊าซกระทบผู้ถือหุ้นรายย่อย
neu,pttปตทกับ3รางวัลรัฐวิสาหกิจดีเด่นปี2557บนความภูมิใจและ
neu,บริษัทลูกปตทยื่นไฟลิ่งขายไอพีโอ
neu,คนใช้รถเฮลดราคาดีเซลบางจากปตทจัดให้60สตล
neu,pttยิ้มขึ้นngvอีก1บาทปี58กำไรเกิน1แสนล้าน
neu,ปตทกอดลุ้นทองกับก๊อดจิแฟมิลี่ที่pttlifestation
neu,ปตทใจดีตรึงแอลพีจีต่อลดเบนซินกบงจัดเต็มขึ้นราคาแอลพี
neu,สตงบี้คลังพลังงานชดใช้ปตทคืนท่อก๊าซให้ไม่ครบ
neu,ทันสถานการณ์ปตทมิตรผลจับมือขยายอี85
neu,ปตทมอบบัตรเงินสดเติมน้ำมันให้กับนักกีฬาโอลิมปิก
neu,บูมน้ำมันe85ภาคอีสานปตทจับมือมิตรผลเปิดศูนย์ผสมเอทานอล
neu,สตงบี้ปตทอย่าตีมึนย้ำคืนท่อก๊าซ32หมื่นล้าน
neu,สตงทวงท่อก๊าซปตท326หมื่นล
neu,คลังพลังงานนัดถกคืนท่อก๊าซปตท32หมื่นล้าน
neu,คตงท้าทายศาลกรณีปตท
neu,มันนี่ทูเดย์สตงรอกฤษฎีกาตีความปตทคืนท่อก๊าซ
neu,หน้าต่างรถปตทรับรางวัล
neu,ministerstodiscusspttpipelinetransfercase
neu,คลังจ่อถกพลังงานปมคืนท่อปตทสตงยังคาใจรอลุ้นกฤษฎีกาชี้ชัด
neu,pttstilltogiveuppipelines
neu,ปตทจับมือมิตรผลเปิดจ่ายอี85ใหญ่สุดในอีสาน
neu,ปตทมิตรผลเปิดจุดจ่ายอี85ในอีสาน
neu,ย่อยโลกเศรษฐกิจปตทรุกขยายตลาดอี85
neu,ด้วยเกล้าด้วยกระหม่อมขอเดชะข้าพระพทธเจ้ากลุ่มปตท
neu,ปตทความรู้ที่ในหลวงทรงปลูกไว้บนฝืนป่าและในหัวใจคนไทยจะ
neu,ทันประเด็นปตทมิตรผลเปิดจ่ายe85ใหญ่สุดใน
neu,ด้วยเกล้ากระหม่อมขอเดชะข้าพระพุทธเจ้ากลุ่มปตท
neu,บางกอกทูเดย์สุดสัปดาห์ปตทร่วมเทิดพระ
neg,pttpttforestintheparkปลูกจิตสานึกรักษ์ป่าสู่คนรุ่นใหม่
neg,คาบลูกคาดอกวิบากกรรมปตท
neg,ข้าพระพุทธเจ้ากลุ่มปตท
neg,energyonthepagepttpresentstheawardstothe
neg,คาบลูกคาบดอกวิบากกรรมปตท
neg,กลุ่มปตทเพาะเมล็ดพันธุ์แห่งความรู้สู่สถาบันปลูกป่า
neg,กลุ่มปตทเพาะเมล็ดพันธุ์แห่งความรู้สู่สถาบันปลูกป่า
neg,csrclubปตทสผจัดกิจกรรมเพื่อสังคมและเรียนรู้วิถี
neg,ปตทเทิดพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัวยกป่าไว้กลาง
neg,pttgroupdowjonessustainabilityindicesศักยภาพเพื่อการ
neg,ปตทประกาศผลแชมป์pttcomiccontestปี4
neg,ปตททำแผนรับมือก๊าซฯทยอยลดลุ้นแหล่งไทยกัมพูชาต่ออายุปิโตรฯ
neg,suscoฮุบบางจากจากมือpttดีลจบบุ๊กกำไรมโหฬารเป้า10บ
neg,ปตทดิ้นรับมือก๊าซหมดลุ้นเจรจาแหล่งกัมพูชา
neg,ทันประเด็นปตทมอบรางวัลโครงการประกวดสิ่งประดิษฐ์
neg,greensocialปตทสผรับรางวัลดีเด่นปี
neg,pttกอดลุ้นทองกับก๊อดจิแฟมิลี่ที่pttlifestation
neg,ปตทฉลอง20ปีปลูกป่าเฉลิมพระเกียรติรณรงค์ประชาชนถวายคำมั่น
neg,ธีระชัยชี้ธนารักษ์เอื้อปตทปมคืนท่อก๊าซไม่ครบนายกฯบี้
neg,ปตทมาร์เก็ตแคปสูญ6หมื่นล้านน้ำมันทรุดฉุดราคาหุ้นร่วงยก
neg,ปตทชวนคนไทยไปหลงรักป่า
neg,ซัสโก้รอปตทเคาะราคาบางจากหวังต่อยอดธุรกิจปั๊มรายได้เพิ่ม
neg,pttกอดลุ้นทองกับก๊อดจิแฟมิลี่ที่pttlifestation
neg,ปตทปลูกป่าสร้างชีวิต
neg,ลูบคมตลาดทุนptteffect
neg,ปตทเกาะติดน้ามันหวั่นโรงกลั่นขาดทุนสต๊อกชงบอร์ดแผน5ปีราย
neg,สังคมธุรกิจกลุ่มปตทรับรางวัลsetawards
neg,pttepส่อบันทึกด้อยค่า3โปรเจ็กต์พันล้านเหรียญจับตาปันผล
neg,ปตทลุยนำเข้า15ล้านตันแอลเอ็นจีทางเลือกใหม่พลังงานไทย
neg,ปตทพาย้อนรอยความสำเร็จปลูกป่า1ล้านไร่ในงานpttforest
neg,ตะลึงเม็ดตะกั่วกว่า2ขีดปนในถังแก๊สหุงต้มปตท
neg,นวัตกรรมสร้างอนาคตอีกความสำเร็จของpttyouthcampปี6
neg,ปตทสผรับ2รางวัลจากงานsetawards2014ครั้งที่11
neg,pttepยอมรับบุ๊คด้อยค่า
neg,pttมาหลงป่ากันเถอะปตทพาคนกรุงฯรักษ์ป่ากับกิจกรรมptt
neg,ปตทบางจากลดโซฮอล์ดีเซลอีกรับตลาดโลกดิ่งต่ำสุดรอบ5ปี
neg,ทันประเด็นปตทร่วมกับชาวชลบุรีปล่อย
neg,พิษน้ำมันดิ่งหั่นงบลงทุนปตทสผรับราคาร่วงเกินคาด
neg,ปตทชี้น้ำมันดิ่งยาวถึงหน้าร้อนก๊าซราคาถูกตามส่งผลค่าไฟปี
neg,แจงเหตุราคาน้ำมันลดไม่ทันใจปตทแบกภาระสารพัดภาษีรัฐลิตรละ
neg,กลุ่มปตทเทิดพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัวเนื่องใน
neg,ซุปตาร์ชวนคนไทยรักป่าpttforestinthepark
neg,รายงานพิเศษปตทพาบินลัดฟ้าสู่โยโกฮาม่าดูต้นแบบสถานี
neg,godjifamilyกอดลุ้นทองกับก๊อดจิแฟมิลี่ที่pttlifestation
neg,pttepย้ำฐานะการเงินแกร่งกอดเงินสด3พันล้านดอลล์q4กำไรชะลอ
neg,ความหวังนวัตกรรมไทยสู่เวทีโลกpttyouthcampปี6
neg,pttลั่นไตรมาส1ปี58ปิดดีลขายหุ้นบางจาก
neg,pttepน้ำมันดิ่งกดq4วูบจ้องอัดงบหาจังหวะซื้อของถูก
neg,pttyouthcampปลุกพลังเด็กไทยสร้างสรรค์สิ่งประดิษฐ์ร่วมการ
neg,แห่ชอร์ตหุ้นกลุ่มพลังงานปตทอ่วมมูลค่าขายสัปดาห์เดียวกว่า
neg,newsข่าวสั้นปตทส่งมอบอุปกรณ์กรวยยางจราจร
neg,pttinvitesbangkokianstojointheforestinthe
neg,เตือนตลาดหุ้นผันผวนข้ามปีปตทขาดทุนยับ3หมื่นล
neg,ปตทมอบบัตรเงินสดเติมน้ำมัน
neg,เมื่อเร็วๆนี้ฝ่ายกิจการเพื่อสังคมบริษัทปตท
pos,pttเร่งปรับโครงสร้างลงทุนอนุมัติขายธุรกิจปาล์มในอินโด
pos,ปตทตัดขายปาล์มอินโดฯปปชเดินหน้าสอบซื้อที่ดิน
pos,จับประเด็นปตทขายหุ้นบริษัทย่อยในสิงคโปร์
pos,ราคาน้ำมันโลกยังอ่อนไหวpttpttepซื้อเมื่ออ่อนตัว
pos,ptttodivestpalmoiltradeventureinindonesia
pos,ปตทขายเงินทุนโอนหนี้บย่อย
pos,ผู้จัดกวนโอเปกทึ่งปิยสวัสดิ์ช่วยปตทตรึงราคา
pos,ปตทชะลอสร้างคลังท่าเรือแอลพีจีเฟส2
pos,ได้ทีครมรีดภาษีดีเซล325บเล็งเก็บสรรพสามิตเอ็นจีวีปตท
pos,pttลุยขายหุ้นกู้สำเร็จวงเงิน1หมื่นล้านบาทย้ำฐานะการเงินแกร่ง
pos,รายงานพิเศษจุดยืนปรับราคาน้ำมันปตทมาก่อนประชาชน
pos,columnnewsfeedsuccessfulpttissue
pos,ย่อข่าวเศรษฐกิจแห่ซื้อหุ้นกู้ปตทหมื่นล้าน
pos,สังคมธุรกิจปตทรับรางวัลองค์กรดีเลิศของ
pos,pttpttepพ้นวิกฤติน้ำมันพลิกโอกาสเก็บรับปันผลสูง
pos,ปตทดันพลาสติกชีวภาพจีบเจ้าของวัตถุดิบเข้าไทย
pos,ปตทสผรับรางวัล
pos,เปิดตะกร้าข่าวปตทชี้แจง
neu,สกู๊ปพิเศษปตทสผมชจัดตั้งหลักสูตรวิทยาศาสตร์มหา
neu,pttปัดไม่เคยกักตุนน้ำมัน
neu,ปตทเลิศหรูหุ้นกู้ชุดใหม่น่าเชื่อถือระดับaaaเสนอขาย
neu,ค่าไฟราคาก๊าซลดแน่บิ๊กปตทกฟผการันตี
neu,คาดน้ำมันวูบถึง40เหรียญต่อบาร์เรลปตทชี้กพปีหน้าเห็น
neu,ปตทส่งซิกก๊าซปีหน้าส่อลด
neg,กลุ่มปตทปรับแผนลงทุน5ปีฉวยน้ำมันดิ่งรุกซื้อกิจการ
neg,ข่าวปนคนคนปนข่าวสลายปตทผูก
neg,gojifamilyกอดลุ้นทองกับก๊อดจิแฟมิลี่ที่pttlifestation
neg,pttpttforestintheparkเทิดพระเกียรติพระบาทสมเด็จ
neg,ปตทปิ๊งต่อยอดค้าปลีกสร้างจุดพักรถเพิ่มรายได้
neg,hotstockดันปตทค้าปลีกเข้าตลาด
neg,เวียดนามอนุมัติปตทพันธมิตรลงทุนโรงกลั่น7แสนล้านรับใบ
neg,ปตทปั้นโมเดลใหม่จุดพักรถดันร้านจิฟฟี่บุกลาวกัมพูชา
neg,สัมภาษณ์พิเศษปตทปั้นกลุ่มค้าปลีก5ปีนันออยล์รายได้แซงน้า
neg,ปตทปั้นแบรนด์ชานม
neg,pttเล็งดันpttrmเข้าเทรดโครงสร้างพลังงานดันงบแกร่ง
neg,pttpttepดันดัชนีพุ่งมองน้ำมันต่ำสุดแล้ว
neg,newsข่าวสั้นpttrmทุ่มงบ15พันลปีหน้าขยายปั๊ม
neg,ปตทรุกค้าปลีกตั้งเป้ารายได้แซงน้ำมัน
neg,ปตทหันขยายค้าปลีกชดเชยรายได้น้ำมันร่วง
neg,ปตทปั้นจิฟฟี่บุกต่างประเทศธุรกิจค้าปลีกทั้งนอกและใน
neg,pttlifestationปีใหม่นี้ความสุขเกิดขึ้นได้ทุกมุมที่
neg,สะเก็ดเศรษฐกิจปตทสผแจงรายจ่าย
neg,pttepกางแผนลงทุน5ปีใช้เงิน24295ล้านดอลล์ยอดขายปีหน้า
neg,pttepwillinvest24bnoverfiveyears
neg,pttforestinthepark
neg,ส่งคาเฟ่คอนวีเนี่ยนเขย่าค้าปลีกปตทปั้นอีคอมเมิร์ซเฮาส์
neg,ปตทสผสร้างจิตสำนึกจากนายในสู่การสานต่ออย่างยั่งยืน
neg,pttปีใหม่นี้ความสุขเกิดขึ้นได้ทุกมุมที่ปั๊มปตททั่ว
neg,ปตทสผส่อเลื่อนเป้า6แสนบาร์เรลวันปี58ฟุ้งปริมาณขายโต6แต่
neg,เกาะกระแสpttepหวังยอดปิโตรเลียมโต6
neg,ปตทสผรับรางวัลspecialrecognitionsoutheast
neg,ลดการลงทุนจากแผนดิน4หั่นค่าใช้จ่ายทุกด้านปตทสผพล่านรับ
neg,pttepกางแผนลงทุน5ปีทุ่มงบ24หมื่นล้านดอลล์
neg,ปตทสผปรับกลยุทธ์ปี58ซื้อกิจการรับน้ำมันขาลง
neg,pttepปี58ยอดขายโต6ยอมรับปี57มีบันทึกด้อยค่า
neg,ปตทสผกว้านซื้อแหลก
neg,ปตทตรึงราคาขายปลีกน้ำมันlpgภาคขนส่ง
neg,ย่อยข่าวตลาดปตทรับปีใหม่
neg,ปตทสผแจงปรับกลยุทธ์เจาะอาเซียน
neg,ปตทสผรับมือน้ำมันถูกกว้านซื้อแหล่งผลิตเพิ่ม
neg,ปตทสผสบช่องน้ำมันดิ่งเล็งซื้อกิจการขุดเจาะเพิ่ม
neg,pttepannounces24billionfiveyearinvestment
neg,ข่าวสดทั่วไปปตทแจงคดียิง
neg,ปตทจ่อชงขึ้นเอ็นจีวี22บาทพร้อมเดินหน้าขยายปั๊มเพิ่ม
neg,ปตทลดลงทุน5หมื่นลรับราคาน้ำมันดิ่งแรง
neg,ปตทตรึงราคาน้ำมันก๊าซรับปีใหม่
neg,ปตทเตรียมขยายปั๊มเอ็นจีวีเสนอขึ้นราคาปีละ2บาทกก
neg,pttepseesmutedimpactfromplungingcrudeprice
neg,ปตทมอบกรวยยางจราจรสะท้อนแสง
neg,กางแผนลุยปั๊มngvปตทยื้อ3ปีแค่20แห่ง
neg,เฮราคาน้ำมันถูกข้ามปีสินค้าลดราคาปตทเอสโซ่ปรับแผนรับ
neg,ปตทติดปีกเวียดนามไฟเขียวลงทุนโรงกลั่น7แสนล้านผลิต
neg,pttเคาะแผน5ปี326แสนลลุยก๊าซธรรมชาติปลดflng
neg,ทันประเด็นผนึกกำลังปตทศรชลมั่นใจ
neg,ปตท5ปีลงทุน33แสนล้านปักธงธุรกิจก๊าซธรรมชาติบริษัทร่วม
neg,pttepปรับแผนลงทุนรับน้ำมันดิ่งหลุด55เหรียญชะลอ4โครงการ
neg,ปตทสผเปิดเผยแผนการลงทุน5ปี24หมื่นล้านดอลลาร์สหรัฐฯตั้ง
neg,pttepเล็งผุดท่อออสเตรเลียซุ่มเจรจาร่วมทุนเป้าหมาย140บ
neg,pttเป้าหมาย397บาทโบรกฯเชียร์ซื้อมองบวกแผนลงทุน5ปี
neg,ปตทส่งมอบความช่วยเหลือผู้ประสบภัยน้ำท่วมภาคใต้
neg,ปปชตั้งทีมสอบปตททุจริตปาล์มอินโดฯ
neg,ปตทสผจ่อทวนแผนลงทุนใหม่ลดความเสี่ยงราคาน้ำมันโลกดิ่ง
neg,ปตทแจกของขวัญตรึงราคาขายปลีกทั้งน้ำมันแอลพีจี
